metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962801,1.005000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962801,37.516500,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962801,0.977100,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962801,30.894000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962801,30.894000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962801,40.029400,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962801,40.029400,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962801,72.750600,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962801,72.180600,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962801,0.570000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962801,74.852300,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962801,74.852300,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962801,33.467400,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962801,33.467400,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962801,14.890600,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962801,14.210900,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962801,0.679700,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_reqs,1777962801,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962801,13.274900,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962801,12.767300,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962801,0.507600,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962801,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
vus,1777962801,10.000000,,,,,,,,,,,,,,,,
vus_max,1777962801,10.000000,,,,,,,,,,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1059.732800,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1058.502800,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1061.517600,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962802,7.468800,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962802,7.468800,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962802,8.677500,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962802,8.111200,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962802,0.566300,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962802,6.705700,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962802,6.705700,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1069.285300,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1068.670000,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1071.387300,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1072.520200,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1078.846800,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962802,15.059900,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962802,14.303200,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962802,0.756700,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962802,18.832400,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962802,18.304300,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962802,0.528100,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962802,16.149800,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962802,14.618100,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962802,1.531700,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962802,22.172800,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_waiting,1777962802,22.172800,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_receiving,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1087.939600,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
data_sent,1777962802,166.000000,,,,,,,,,default,,,,,,,
data_received,1777962802,12811.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777962802,1088.467300,,,,,,,,,default,,,,,,,
iterations,1777962802,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_duration,1777962802,15.303900,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_sending,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_waiting,1777962802,14.779600,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_receiving,1777962802,0.524300,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_req_failed,1777962802,0.000000,,,,true,,GET,http://localhost:3000/movies,HTTP/1.1,default,,200,,,http://localhost:3000/movies,my_custom_tag=MongoDB,
http_reqs,1777962802,1.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_duration,1777962802,21.418800,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_blocked,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_connecting,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_tls_handshaking,1777962802,0.000000,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
http_req_sending,1777962802,0.554400,,,,true,,GET,http://localhost:3000/recommend/s1,HTTP/1.1,default,,200,,,http://localhost:3000/recommend/s1,my_custom_tag=Neo4j,
